,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,F,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2014-12-08,103.9712,87.1712,115.9415,82.6795,23.5756,88.8594,64.8306,87.4038,12.6359,21.5781,184.5725,91.4614,135.7806,32.7572,95.9812,55.7791,37.4825,81.5977,143.0922,53.8052,43.1142,46.2434,27.2089,78.4613,26.5096,96.0071,93.5963,101.6597,63.7447,39.769,75.0368,77.4176
2014-12-09,105.5622,86.9849,115.3898,82.8531,23.7401,89.0341,64.3667,86.6025,12.6359,21.4857,184.826,90.742,136.7285,32.4842,95.5655,55.5833,36.5268,80.4964,143.0033,52.1792,43.0193,45.9169,27.1919,78.4181,25.735,95.2633,94.6267,103.4042,63.9967,38.1587,74.44,77.1474
2014-12-10,103.555,86.4165,110.9222,80.7438,23.2639,87.2453,63.5372,85.3818,12.4148,21.2254,180.2356,90.1045,134.6481,32.0704,93.9647,54.0079,36.1445,79.2981,140.7004,52.1531,42.3955,46.215,27.1153,77.8043,25.421999999999997,94.5739,92.8188,102.0643,63.4104,37.5569,73.9233,74.8595
2014-12-11,103.2497,86.7706,109.792,80.4574,23.3678,87.2869,63.894,86.5652,12.5131,21.3429,181.6813,91.3157,135.1179,32.3169,94.3892,54.4173,36.0837,80.1527,141.5095,51.9879,42.6396,46.0021,26.9366,78.1587,25.5941,94.8551,93.4183,102.5499,63.7496,37.7033,74.6805,75.307
2014-12-12,101.5014,84.786,107.4782,78.5564,23.250999999999998,85.1819,61.8602,86.3199,12.2756,20.9062,177.2505,90.8695,130.3447,31.8987,92.3638,53.4383,35.545,79.8444,139.7045,50.5686,42.4407,45.6414,26.3408,77.4152,25.1638,93.5761,92.5097,100.8504,62.2135,37.0689,74.6627,73.1119
2014-12-15,100.1093,83.8916,108.64399999999999,77.9054,23.0994,83.9172,61.7888,85.7632,11.6942,20.6542,174.1714,91.1154,128.3985,31.6301,91.9481,52.6551,35.2496,77.9412,139.4645,49.894,42.1876,45.2902,26.2642,77.1127,25.2342,93.5126,92.0507,100.6345,62.1941,36.9388,74.7785,73.3652
2014-12-16,98.7403,82.2145,110.5752,77.5495,23.0172,84.6161,61.208999999999996,85.0745,11.5386,20.5702,172.0781,88.3924,127.0143,31.3131,90.8868,52.0053,35.0932,78.1703,141.4206,49.7626,40.8227,44.2366,26.1025,77.251,25.1481,93.5035,89.7839,101.8216,61.397,37.0283,73.9054,72.9515
2014-12-17,101.2054,84.2643,111.296,77.9054,23.212,88.2104,62.6719,86.2161,11.8334,20.713,173.6927,90.1045,127.4505,31.9119,92.0454,53.198,36.101,80.7519,142.7988,50.4898,41.3469,44.8488,26.4855,78.4094,25.5628,94.7099,92.8657,102.42399999999999,62.7707,37.7684,75.0368,75.155
2014-12-18,104.2025,86.8078,111.8389,79.5893,23.9393,90.7148,64.4292,87.3766,12.1282,21.3093,179.8695,91.68,132.2741,32.5987,94.4688,54.72,36.8309,82.5317,146.9778,51.6725,42.956,46.0733,27.2089,79.5332,26.2201,96.1069,95.7695,105.1757,64.0015,38.2645,76.5602,76.9617
2014-12-19,103.3977,86.5563,112.3373,79.6067,24.0432,93.9596,65.3747,87.6408,12.3084,21.7162,181.4372,92.8275,132.9703,32.0263,93.3544,55.1205,36.4486,82.1352,147.1379,52.1981,43.0825,45.0102,27.1834,79.5765,26.2436,95.9255,96.0037,103.9438,63.3982,38.2401,75.8653,79.0554
2014-12-22,104.4707,87.2271,114.1082,80.1362,24.4328,93.2108,66.1329,88.8767,12.464,21.7925,182.5261,94.2573,135.4283,32.766,94.4069,55.1294,36.7961,82.7255,148.7295,51.655,43.3718,45.5275,27.311,80.0519,26.4861,96.4334,96.5189,105.3376,64.0136,38.6386,76.9522,78.7937
2014-12-23,104.1007,87.4135,115.719,81.1605,24.4587,94.8083,67.0695,89.339,12.554,21.9366,183.5212,94.494,136.0994,32.9597,92.2311,55.61,37.3348,83.0163,148.3738,50.1218,43.7967,45.5465,26.7663,80.6484,26.627,97.014,96.3409,105.4005,64.268,38.7687,77.2016,79.8575
2014-12-24,103.6105,87.6557,116.7959,81.3514,24.502,94.4089,66.7127,89.0843,12.5295,21.8942,183.8873,94.3119,135.747,32.9685,92.5053,55.61,37.3087,82.6727,148.4538,50.3408,43.5164,45.6984,26.7408,80.5188,26.5722,96.8053,96.1816,105.1308,64.8423,38.7687,76.9967,79.1736
2014-12-26,105.44200000000001,87.8514,117.1429,81.7941,24.5453,94.2259,67.016,89.6598,12.6523,21.8518,183.4742,94.4849,136.1832,33.0654,92.921,55.6723,37.3261,83.5097,147.8314,50.6212,43.2814,45.9546,26.9366,80.7954,26.7365,96.7872,96.0599,105.4275,64.5975,38.9232,77.4243,78.6924
2014-12-29,105.368,87.8327,117.7303,81.3428,24.6406,94.2841,66.7484,90.1033,12.7096,21.784000000000002,184.1689,95.1953,134.6481,32.7396,93.1598,56.0372,37.2392,83.7388,148.2316,50.5774,42.8927,46.1777,26.7153,80.0865,26.6896,97.014,95.8538,105.0858,64.3092,38.6711,77.1838,78.5742
2014-12-30,104.0822,87.8327,117.3209,80.3706,24.554000000000002,94.1094,66.5343,89.3485,12.6933,21.6738,183.7183,94.9585,134.2622,32.3698,93.1864,56.2063,37.1524,83.0427,147.458,50.5073,42.504,45.9784,26.7068,79.87899999999999,26.6661,96.9958,96.3409,104.4923,64.096,38.4922,77.3174,78.532
2014-12-31,102.1027,86.6867,115.6745,79.4505,24.0821,93.3356,65.9545,88.8673,12.6933,21.4195,181.9535,95.596,134.5894,31.9559,92.4876,55.699,36.6832,82.5581,146.1065,49.7538,41.9888,45.6319,26.511,78.7466,26.2827,96.0162,94.6923,103.4132,63.5267,38.0449,76.5067,78.0508
2015-01-02,101.1314,86.6681,115.6478,79.7543,24.0691,93.6684,65.7493,88.4522,12.5786,21.2415,182.4979,94.1935,135.9484,32.0175,92.4434,55.9749,36.6137,82.1704,145.8753,50.1043,42.269,45.1004,26.6642,78.1846,26.5018,95.6443,94.4019,103.4492,64.2099,38.1913,76.5246,78.3716
2015-01-05,98.2824,84.3761,114.8469,75.5443,23.5897,89.9244,63.9742,87.1596,12.0873,20.8516,176.7999,92.2173,133.8092,31.6565,91.7978,54.2372,36.6137,81.2629,142.5854,50.849,41.8758,44.3742,26.5195,77.8129,26.2514,94.4922,92.8469,101.7226,62.7925,37.8741,76.3018,76.2272
2015-01-06,98.2917,82.5779,113.4942,75.0582,23.5809,89.8828,63.2339,86.6973,11.9726,20.4024,173.2233,91.935,130.9235,31.0665,91.3467,52.8309,36.8917,81.4127,141.0649,52.8465,41.2656,44.1132,26.7408,77.4585,26.2905,93.6486,92.6596,100.2838,62.3879,38.2563,76.8898,75.822
2015-01-07,99.6699,84.3761,115.2563,76.2214,23.7989,89.8079,64.5005,87.5841,12.3165,20.4109,175.8048,95.086,130.0678,31.7181,93.3632,52.9115,37.3522,82.8313,142.0875,53.9766,41.7899,45.0244,27.1068,77.8648,26.3218,95.2451,93.6057,101.3719,63.2238,38.0123,78.9299,76.5902
2015-01-08,103.4995,85.5721,117.2942,77.0026,23.982,91.863,66.4808,88.4899,12.6277,20.6567,178.6116,97.1897,132.8948,32.3081,94.0973,54.0939,37.804,83.1396,145.4929,55.063,43.0193,46.0638,27.66,78.7552,26.5837,97.2226,98.0738,103.0985,64.0718,38.8271,80.5958,77.865
2015-01-09,103.6105,84.4882,117.0628,76.0825,24.226,90.0325,65.562,88.9239,12.4558,20.3685,175.8705,95.5231,133.4737,32.3698,92.8149,53.1533,37.3869,82.1264,143.7057,54.8089,42.6577,45.556000000000004,27.7876,78.0204,26.5043,95.99799999999999,97.1558,102.53200000000001,63.122,38.4814,79.598,77.7553
2015-01-12,101.0574,83.6286,116.4666,75.4228,24.4527,88.0939,66.3737,89.12200000000001,12.464,20.3261,173.7302,95.0951,131.2339,32.2289,92.4965,52.6965,37.0481,81.9502,142.9233,54.5811,42.1244,45.4943,27.8898,77.7351,26.5758,95.4265,96.0599,102.9186,62.9985,38.7448,80.1949,76.26100000000001
2015-01-13,101.9547,83.3763,116.7336,74.9714,24.4919,86.6961,65.2409,89.8108,12.4558,20.2244,173.5988,94.4667,131.5443,32.1408,92.6557,52.7055,37.0394,81.7916,142.8166,54.4848,41.9029,45.0909,27.6089,78.0636,26.5758,95.5717,96.54700000000001,102.8197,63.1826,38.8271,79.5624,75.9824
2015-01-14,101.5662,81.358,116.0305,74.711,24.3394,86.4465,65.0714,88.905,12.3739,20.1566,169.1868,93.4741,130.697,32.0087,91.9835,50.8871,36.9786,80.655,142.123,54.879,41.5413,44.4739,27.643,77.7956,26.4488,94.1294,96.7905,102.0823,61.9179,38.6542,77.1571,75.7629
2015-01-15,98.8097,80.24600000000001,115.8169,73.7996,23.8948,85.4231,65.2498,89.0183,12.1691,19.9871,167.5534,91.9896,129.6652,31.8678,90.648,49.2569,36.8222,80.514,141.963,54.2132,41.1119,44.0468,27.5749,77.6832,26.3932,94.5285,97.84899999999999,102.0823,61.3291,38.7612,77.843,75.1044
2015-01-16,98.0419,80.3955,116.3865,73.39699999999999,24.1302,87.4616,66.23100000000001,89.8013,12.3002,19.9955,166.3706,94.8219,131.8211,32.0968,92.0189,50.0989,36.9525,80.6109,144.0436,55.2207,41.7989,44.1322,27.9153,78.8849,26.8218,96.6421,99.0761,104.4473,61.7701,39.4937,77.2996,76.9279
2015-01-20,100.5672,81.5355,116.7781,73.4933,24.4701,88.5848,66.3291,89.3862,12.292,20.2159,164.8686,94.0296,131.6617,31.7798,89.5866,49.9018,37.4999,80.003,143.9903,54.8527,41.9345,44.4264,28.1706,78.833,26.9408,96.0071,98.9356,105.6883,62.228,39.65,77.2283,76.9026
2015-01-21,101.3349,81.9186,117.8371,74.7186,24.2696,89.9909,66.1686,88.8484,12.2592,20.377,166.2955,94.2846,127.5848,32.1232,90.1261,50.063,37.6737,79.5977,144.5238,54.4585,41.5097,44.379,27.7791,78.9917,26.9805,95.2542,102.4014,107.0372,62.3346,39.7076,77.1838,77.5611
2015-01-22,103.9712,78.8351,120.7116,75.9877,24.845,90.6233,66.9803,89.773,12.3084,20.5804,170.8859,96.5978,130.3531,32.5018,91.7712,51.5858,38.0386,80.0823,147.5024,54.8352,42.6034,45.4895,27.9238,79.7666,26.8138,98.1206,106.6447,108.3141,62.4122,39.3373,78.6626,78.4054
2015-01-23,104.5077,78.6108,119.8039,74.9287,24.5922,88.90100000000001,65.8207,89.3673,12.2101,20.7499,169.4309,95.9603,130.7557,32.0924,90.3915,50.7707,37.6302,78.9104,145.8397,54.7476,42.6486,45.6367,27.6174,78.4258,26.4805,97.0593,104.9118,107.8915,62.5793,38.8024,78.8497,76.7338
2015-01-26,104.6187,77.8353,119.3144,75.2962,24.383000000000003,90.59,66.1061,89.6032,12.3493,20.8432,169.3652,96.8619,131.1668,31.5288,90.4445,50.8513,37.3609,79.8884,146.0353,55.0367,42.495,45.7268,27.9153,77.9905,26.3298,97.1228,104.5465,106.7854,62.1529,38.646,78.9566,77.4682
2015-01-27,100.9557,76.9943,117.8994,69.8873,23.4502,90.0741,65.2766,88.6597,12.161,20.6652,165.676,95.76899999999999,128.9102,30.1023,90.2942,50.3407,36.8309,78.9192,145.4929,54.8089,38.5628,44.8488,27.7451,75.3003,26.0362,96.1976,103.0477,107.1541,60.8107,38.144,77.9767,76.7844
2015-01-28,106.663,76.3683,124.2714,70.0274,23.3674,86.2884,63.9653,87.4332,11.9644,20.2074,162.4467,95.3865,127.1318,29.7413,89.7547,49.0419,36.4225,78.2232,145.7686,53.8365,37.2339,44.2841,27.1919,74.1336,25.933000000000003,94.8641,101.5958,105.1398,59.6889,37.8971,77.3441,74.2517
2015-01-29,109.9838,76.6206,131.5155,70.0186,23.7291,85.6977,64.8573,87.9521,12.2871,20.4109,165.2066,98.0093,130.4286,30.1243,90.5507,49.86600000000001,36.5789,82.1793,147.7158,54.3972,37.9752,45.0244,27.0898,74.5864,26.1552,94.8279,102.46700000000001,104.7171,60.0862,37.9465,78.1459,73.9393
2015-01-30,108.3743,75.3965,129.3707,69.9923,22.9838,85.3067,63.5193,85.8198,12.1713,20.2498,161.8459,95.0951,128.6082,29.094,88.5695,48.7105,35.7709,81.4479,144.3104,52.8114,36.5198,43.781000000000006,26.5961,73.3849,26.1234,93.2677,99.5257,103.2154,61.7604,37.6173,75.705,73.8042
2015-02-02,109.734,76.742,130.1628,70.7538,23.3892,88.2437,63.8761,86.735,12.6346,20.5211,164.7372,95.1042,129.7407,29.6312,89.1798,49.6868,36.1358,81.5096,146.1954,53.3371,37.3153,43.6244,26.9366,74.1075,26.6313,94.8641,100.4999,104.834,61.8646,38.6625,76.3553,75.6278
2015-02-03,109.7525,78.2371,131.1239,73.4495,23.642,91.1308,65.4104,88.7824,12.949000000000002,20.7414,169.1962,97.6633,132.9368,29.6752,90.6214,50.8065,36.1705,82.75200000000001,147.5469,53.4597,37.6046,44.3031,27.2515,74.8301,27.2503,96.1885,100.98700000000001,106.9113,62.9428,39.361999999999995,76.7829,77.8819
2015-02-04,110.5943,78.125,131.0171,71.7253,23.2671,90.149,65.7761,95.5566,13.1311,20.4787,167.8256,98.7288,131.6701,29.7985,89.6485,50.5019,36.214,82.8665,146.5422,51.7338,37.8215,43.9186,27.5323,74.6908,27.3058,96.8144,101.09,105.9221,64.1784,39.3373,77.1927,77.215
2015-02-05,111.3806,79.1715,132.2452,73.1432,23.764,90.9477,67.792,96.8398,13.1145,20.7669,169.6937,99.257,132.467,30.1,90.6214,50.8513,36.3096,83.12200000000001,148.0893,51.8389,38.3729,44.2983,28.3221,75.4831,27.409000000000002,97.4312,101.9331,108.0084,65.8526,39.3867,77.7539,77.9748
2015-02-06,110.4426,79.4331,131.7113,72.8281,23.7466,91.1973,67.8812,96.2548,13.1228,20.7838,172.1907,99.3025,132.3915,29.528000000000002,89.4186,51.8545,36.0141,82.8136,147.6625,51.506,38.3368,43.5627,28.4767,74.5341,27.6709,97.2407,100.7903,107.7386,64.7914,40.5964,77.7985,77.8313
2015-02-09,111.1763,79.4051,131.3375,74.1059,23.642,91.8796,67.5422,95.9812,13.1724,20.8855,171.0549,98.665,131.5721,29.2043,88.2511,51.7918,35.823,81.6947,146.5688,51.103,38.2916,43.2684,28.3908,74.0466,27.4883,95.9436,99.7505,107.29799999999999,64.3165,40.3989,76.5335,77.8823
2015-02-10,113.3121,80.2087,131.7469,73.432,23.9645,91.6716,67.7742,96.1605,13.3131,20.9533,173.2515,100.787,133.9459,29.8872,88.7552,52.3651,36.8396,82.8401,147.4402,51.5586,38.5085,44.0183,29.318,74.3426,27.655,96.6239,102.0736,107.3699,64.096,40.7446,77.7628,77.4145
2015-02-11,115.96799999999999,80.3675,132.4499,73.0031,23.4763,91.5052,67.5422,96.1133,13.4455,20.9957,176.1521,100.4591,133.6418,29.7542,88.7818,52.2845,36.8135,83.0075,147.1601,51.4622,38.3097,43.3349,29.4039,74.5603,27.29,97.7578,102.8979,107.3069,64.5612,40.9914,76.9165,77.0657
2015-02-12,117.4353,75.2003,132.6021,73.1082,25.6819,93.1276,68.4757,97.7267,13.5365,21.0974,178.1516,102.1439,133.9121,30.2641,87.0659,53.3594,36.6397,83.7828,148.4395,51.5849,38.9515,43.6624,29.9361,74.8998,27.4645,98.0027,102.8885,108.1206,65.7554,40.7528,76.5156,78.5713
2015-02-13,118.01100000000001,72.9577,134.0706,74.5085,25.6557,94.7405,68.377,98.2833,13.4869,21.3178,177.4194,101.898,135.5003,30.4725,88.1096,53.4489,36.4833,84.2762,148.4664,51.5236,39.6566,43.6813,29.7387,74.7866,27.5042,97.9664,102.5138,109.6214,65.4447,40.58,76.4444,79.4219
2015-02-17,118.7075,73.8921,134.2408,74.7273,25.5511,94.4213,68.6014,98.2361,13.3296,21.3348,178.3769,101.9982,135.9733,30.8051,88.8348,53.8341,36.3269,83.1308,149.3432,51.506,39.6746,43.5959,29.6872,74.4297,27.5439,97.9664,102.8136,109.6847,65.7457,40.473,76.578,79.1497
2015-02-18,119.5293,74.5462,135.36,74.2197,25.708000000000002,92.7748,68.4937,97.9908,13.4124,21.4026,177.1097,101.9891,137.0124,30.3883,88.4103,53.1802,36.2574,83.3335,149.7726,51.5148,39.6291,44.4312,29.6013,75.1,27.3693,97.9483,102.8229,110.2905,65.3209,40.2755,76.872,77.4145
2015-02-19,119.2832,73.2567,137.6702,72.9069,25.5511,91.0191,68.2872,98.0191,13.5944,21.3941,177.5227,101.0329,138.4485,30.3395,89.0648,53.0548,36.5876,82.9899,149.4953,51.0767,39.6018,44.4692,29.5412,74.1859,27.0519,97.9573,103.0665,111.1222,65.3161,40.2508,74.4043,76.079
2015-02-20,120.2537,74.5929,141.7533,73.9046,25.8126,91.2291,68.8168,98.6418,13.5696,21.5652,179.7756,102.2168,138.2457,30.5169,89.2947,53.5654,36.466,82.9899,150.4168,51.1205,39.925,45.0529,29.67,73.8899,27.044,97.8031,105.4926,112.2071,66.2627,40.3002,75.0992,76.4873
2015-02-23,123.5085,75.0321,138.5567,73.0732,25.8301,90.6075,69.5259,99.057,13.5531,21.531,178.6492,102.2532,137.6206,29.9404,89.2235,53.1623,36.3617,83.0956,151.0342,51.0767,40.1936,45.0909,29.5241,74.3426,26.8614,97.1319,109.0333,111.8545,66.2651,40.1356,75.3664,75.7132
2015-02-24,122.7378,75.5554,138.2343,73.9571,25.8301,90.6915,69.9208,98.7551,13.5365,21.7192,180.4421,106.324,139.2426,30.5169,89.6866,54.479,36.605,83.6859,151.3115,51.1293,40.1389,45.2855,29.4811,74.4384,27.0201,97.5582,108.1247,111.9178,66.134,40.5059,75.3397,76.062
2015-02-25,119.59899999999999,76.7794,137.0076,74.52600000000001,25.708000000000002,91.2123,69.9208,99.6042,13.6606,22.164,179.9728,105.9233,137.5361,30.1045,90.1408,54.7657,36.5355,86.9283,151.1057,51.2432,40.0479,45.9499,29.7558,74.4035,27.1471,96.9777,106.8321,111.5381,66.2651,40.4894,74.4489,76.2151
2015-02-26,121.10799999999999,77.7886,135.8615,73.3445,26.0742,89.9354,70.0375,98.6513,13.5531,22.1469,180.9866,105.0764,135.8973,29.8428,91.557,55.1598,36.8917,88.4262,151.7499,51.655,40.1071,46.1635,29.6958,74.1511,27.3772,97.8031,106.4667,110.9052,66.4447,40.6293,74.6538,75.407
2015-02-27,119.2925,76.2375,135.0735,72.5568,25.7255,89.6162,69.8759,98.1984,13.52,22.2324,178.7172,104.5026,136.8012,29.4881,91.2987,54.8911,37.6215,87.8841,150.891,51.287,39.9204,46.2253,29.464000000000002,74.1162,27.4249,97.4584,106.4386,110.2181,65.8525,40.6952,74.7696,75.3135
2015-03-02,119.8776,76.6486,137.715,72.6443,26.3183,88.961,70.4504,99.9061,13.7103,22.3351,180.6005,105.7503,135.5678,30.2064,91.931,55.33,37.5346,88.8616,152.5462,51.321999999999996,39.9477,47.0011,29.8503,74.36,27.4883,97.8757,107.1599,111.3754,67.5467,40.7116,74.7963,74.8881
2015-03-03,120.1283,76.5365,139.2999,72.5043,25.7516,88.3394,70.0734,100.3401,13.3793,22.1212,180.1109,105.7047,136.0325,30.2375,91.1473,55.5091,37.3174,88.6306,150.55100000000002,51.1118,39.4015,46.6299,29.67,74.1424,27.3058,97.4222,105.7174,110.0283,66.8209,40.7775,74.2707,74.5309
2015-03-04,119.3668,75.3404,138.2074,71.5328,25.5685,88.3394,70.1183,99.6042,13.2635,21.9501,178.6042,104.5117,134.6724,30.2597,90.5327,55.6525,36.9264,89.0838,149.5579,50.7088,39.1967,46.4157,29.7387,73.4371,26.9805,96.9505,106.6166,109.4316,66.4447,40.3824,73.5669,74.1566
2015-03-05,117.3888,75.8263,138.3149,71.3402,25.5424,87.9781,70.2978,99.0947,13.3296,22.087,178.9903,105.559,136.1592,29.9138,91.3076,55.536,36.8396,88.0707,149.9247,50.7964,39.2467,46.8631,29.5927,73.6809,26.9805,97.6036,107.5252,109.2055,66.5369,40.259,74.4489,73.7823
2015-03-06,117.5653,75.0414,137.1061,70.0711,25.2155,86.9869,70.1362,97.9531,13.1807,21.7448,176.0052,104.2294,133.8952,29.4349,89.1612,54.5417,36.075,86.3113,147.0528,49.7976,38.564,46.1254,29.1635,71.9658,26.5678,96.4697,105.7361,107.976,65.3743,39.7405,73.5758,72.8382
2015-03-09,118.0667,75.2283,138.5656,70.7275,25.5947,87.3229,70.5222,99.3117,13.2635,21.933000000000003,176.9657,104.958,135.8128,29.0181,89.65100000000001,55.0881,35.961999999999996,86.8267,148.8511,50.1656,39.01,46.3729,29.215,72.3402,26.4647,97.3086,107.6283,110.0735,65.8792,39.6912,73.8342,72.4384
2015-03-10,115.6244,73.9202,136.4793,69.9398,24.9845,86.4492,70.7017,97.2644,13.007,21.531,172.0503,103.0455,133.3123,28.1135,88.6446,53.7087,35.3538,85.5648,145.1739,49.5698,38.2635,45.935,29.0004,70.9907,26.0123,95.4941,105.3427,106.1407,64.3695,39.0986,73.1126,71.6728
2015-03-11,113.5164,74.2379,135.36,69.756,24.6358,86.9785,71.1684,97.0757,13.0318,21.5481,173.4345,103.5124,132.4591,28.6722,87.5669,53.9595,34.8412,84.383,144.6997,49.1143,38.218,45.3781,28.8716,70.8601,25.8854,96.3512,105.9375,106.9905,64.2602,39.2385,72.3197,71.4687
2015-03-12,115.5687,76.2094,136.139,70.1849,24.6183,86.0376,72.1647,101.1138,13.3793,21.7277,178.8679,106.2863,133.4559,27.3153,88.9118,54.9717,35.5363,85.5293,147.1512,49.6049,37.344,46.1872,29.1892,71.4695,26.2901,98.3207,107.9675,109.6124,65.4326,40.1026,73.4042,71.6388
2015-03-13,114.7701,75.3124,135.7182,69.3447,24.3568,85.3656,72.2545,100.425,13.4041,21.4198,178.2935,105.1145,130.3303,27.4306,88.3596,54.6403,34.9582,85.6182,145.6033,49.6314,37.6718,45.6018,29.1892,71.2432,25.9965,97.3086,108.3153,107.3522,64.3282,40.1932,73.4042,71.3411
2015-03-16,116.03299999999999,76.1534,137.5986,69.9923,24.6706,86.6341,69.1758,101.3025,13.6441,21.7705,180.7041,106.6525,132.6956,27.3419,90.0073,55.4016,35.291,86.329,148.7079,50.4439,37.8357,45.9017,29.566999999999997,72.7494,26.2345,99.3237,111.3885,108.5546,65.2966,40.547,74.65,72.0981
2015-03-17,117.9739,75.7422,138.3507,68.66199999999999,24.5399,86.6677,67.0306,100.9157,13.5613,21.6507,179.4517,105.8102,132.5943,27.129,88.9652,55.1867,35.4837,85.4582,146.9364,49.8698,37.9586,45.9493,29.3352,72.1312,26.1076,99.1596,110.5239,108.3647,64.1995,40.2837,74.0495,71.5197
2015-03-18,119.3018,76.4898,139.4431,71.1827,24.5399,89.633,68.2244,101.8686,13.6192,21.933000000000003,181.0996,106.26799999999999,135.0018,27.3951,90.3635,55.3121,35.5626,86.1958,148.9406,50.9119,38.6914,46.4109,29.5155,72.9148,26.6551,99.8616,112.7419,108.7716,64.969,40.7692,73.9688,73.2124
2015-03-19,118.3964,76.1908,137.9925,70.0974,24.6358,87.9949,66.878,101.3025,13.52,21.6678,178.8867,105.4257,135.0018,27.2621,90.5684,54.8194,35.0545,85.2894,148.2159,51.4065,38.4957,46.7965,29.318,72.5926,26.3456,99.4878,113.4937,107.9308,64.8646,40.5717,73.0636,71.8004
2015-03-20,116.9152,77.2747,138.3418,71.0601,24.7927,89.9102,66.7255,102.3026,13.6358,21.7277,181.8623,107.5588,137.5953,27.7676,91.2007,55.3121,35.6064,86.2402,148.9585,51.7332,39.0374,48.5385,29.4039,73.7767,26.3694,100.0531,111.9712,108.0031,65.4471,40.7857,74.6052,71.911
2015-03-23,118.1317,76.8075,136.8285,70.9726,24.7622,88.9778,66.7973,102.1045,13.7103,21.7876,180.7606,106.2588,139.0736,27.67,91.7173,54.7657,35.5801,87.6353,148.6364,51.8657,39.0146,48.291000000000004,30.0907,73.8812,26.4091,99.9528,111.8772,107.2979,65.1267,40.8515,74.6679,72.668
2015-03-24,117.6489,76.0319,135.7898,70.4387,24.4091,87.5329,66.0613,101.0572,13.702,21.6165,180.1203,106.33200000000001,137.6966,27.3064,90.8088,54.1566,35.4487,88.2929,148.8064,51.7774,39.0556,47.9055,29.6357,73.0628,26.2425,99.5972,111.0126,107.5149,65.1462,40.6623,74.4349,71.89399999999999
2015-03-25,114.5751,74.8546,132.7275,69.8961,23.9384,88.7678,64.6521,99.0664,13.3876,21.3086,176.4196,104.0708,134.4865,26.5082,89.366,53.3952,35.4312,87.2088,145.5676,51.4506,37.7446,47.1154,29.4468,72.2705,25.8854,98.1201,109.5277,105.2908,63.8161,40.1026,72.8844,72.1832
2015-03-26,115.3737,73.3315,132.6738,69.9136,23.6158,88.415,64.4097,99.2929,13.2469,21.2145,176.31599999999997,102.8716,135.6608,26.6767,89.1879,53.3325,35.3436,86.7645,145.4691,50.8677,37.516999999999996,47.2772,29.3266,71.5218,26.0441,97.4089,109.2551,104.9111,63.6801,39.8475,73.3952,71.7239
2015-03-27,114.4543,72.855,133.2827,69.7298,23.6507,87.6001,64.311,99.5193,13.2221,21.2658,177.0881,104.2356,135.5003,28.3795,89.366,53.3414,35.1071,86.1602,146.2833,51.0002,37.2985,47.538999999999994,29.6442,71.6611,25.9885,97.6824,110.9092,105.6886,63.6316,39.9627,72.9113,71.0944
2015-03-30,117.3517,72.9297,136.73,71.2177,24.104,89.801,65.1457,100.1231,13.370999999999999,21.4882,179.8754,104.9405,137.4179,27.9006,90.4437,54.6044,35.4837,86.9777,148.5648,51.5213,37.2894,48.0197,30.0477,72.018,26.1631,99.9711,113.7193,107.4335,63.7481,40.4236,73.9688,72.8382
2015-03-31,115.5501,73.2381,134.384,70.0449,24.1781,88.1881,64.1494,98.9626,13.3545,21.223000000000003,177.0034,104.0067,135.5847,27.7321,89.5976,54.2641,35.5188,86.5867,147.5806,50.7618,37.0118,47.7532,29.8675,71.3389,25.9092,98.5942,111.1724,105.9598,63.5054,40.0203,73.7179,72.3023
2015-04-01,115.383,73.9974,133.0946,69.7035,23.9365,88.0285,63.7096,99.4816,13.1642,21.2487,181.0148,103.5673,134.4696,27.3242,88.3061,54.058,35.6326,85.5648,145.4065,50.2142,37.0709,47.3819,29.4725,71.6698,26.0996,97.6642,110.3829,104.8026,63.2821,40.259,72.3376,71.8429
2015-04-02,116.3766,74.7193,133.6677,70.2287,23.8311,88.4402,64.0776,100.0099,13.2635,21.3342,180.3745,104.8581,135.5425,27.3242,88.7426,54.571999999999996,35.6326,85.1561,145.657,50.4262,36.6795,47.4343,29.5155,71.7656,26.2901,98.2386,110.2983,105.8966,63.3889,40.7116,72.3556,71.7068
2015-04-06,118.2617,74.6537,135.1451,71.3227,23.9102,89.8178,64.6251,99.6608,13.2386,21.5395,180.8453,105.2335,136.8857,27.5281,88.3151,54.5269,36.0618,85.556,148.0548,50.4968,37.821999999999996,47.4676,29.6013,72.2966,26.4488,98.5942,110.6179,106.5566,63.3015,40.8433,72.5886,72.4129
2015-04-07,117.0174,73.4349,136.3897,70.4912,24.0595,91.1787,64.3289,99.4721,13.1559,21.4027,181.1655,104.6384,136.911,27.7232,89.1522,54.8696,35.9217,85.6182,148.7079,50.7176,37.8083,47.4105,29.6528,71.7307,26.3139,97.8739,110.2889,106.22200000000001,63.88399999999999,40.547,72.1494,72.9402
2015-04-08,116.6366,73.7724,137.321,70.4037,24.2001,89.5994,64.3918,100.3496,13.2221,21.3941,181.3256,105.8194,136.7252,27.7676,89.2057,55.0499,35.8166,86.0625,148.7616,50.4703,37.7082,47.9959,29.7387,72.0616,26.2822,97.8739,111.0784,106.5385,64.5636,40.8845,72.6244,71.5027
