2002-04-08,1.5662
2002-04-09,1.5368
2002-04-10,1.5725
2002-04-11,1.5853
2002-04-12,1.5981
2002-04-15,1.5942
2002-04-16,1.6414
2002-04-17,1.665
2002-04-18,1.6204
2002-04-19,1.593
2002-04-22,1.5643
2002-04-23,1.5464
2002-04-24,1.5158
2002-04-25,1.5381
2002-04-26,1.4673
2002-04-29,1.5279
2002-04-30,1.5477
2002-05-01,1.5292
2002-05-02,1.5107
2002-05-03,1.4992
2002-05-06,1.4444
2002-05-07,1.4329
2002-05-08,1.5541
2002-05-09,1.5426
2002-05-10,1.4871
2002-05-13,1.5266
2002-05-14,1.6331
2002-05-15,1.6121
2002-05-16,1.6076
2002-05-17,1.5949
2002-05-20,1.5777
2002-05-21,1.496
2002-05-22,1.5509
2002-05-23,1.6057
2002-05-24,1.54
2002-05-28,1.5292
2002-05-29,1.5292
2002-05-30,1.5432
2002-05-31,1.4858
2002-06-03,1.461
2002-06-04,1.4527
2002-06-05,1.4488
2002-06-06,1.4131
2002-06-07,1.3647
2002-06-10,1.3698
2002-06-11,1.3047
2002-06-12,1.2811
2002-06-13,1.2461
2002-06-14,1.2818
2002-06-17,1.3098
2002-06-18,1.2849
2002-06-19,1.0917
2002-06-20,1.0911
2002-06-21,1.0745
2002-06-24,1.1013
2002-06-25,1.093
2002-06-26,1.0554
2002-06-27,1.0879
2002-06-28,1.13
2002-07-01,1.0879
2002-07-02,1.0803
2002-07-03,1.1191
2002-07-05,1.195
2002-07-08,1.1485
2002-07-09,1.1179
2002-07-10,1.1045
2002-07-11,1.167
2002-07-12,1.116
2002-07-15,1.1625
2002-07-16,1.1389
2002-07-17,0.9967
2002-07-18,0.9559
2002-07-19,0.954
2002-07-22,0.9514
2002-07-23,0.9227
2002-07-24,0.9693
2002-07-25,0.9157
2002-07-26,0.9145
2002-07-29,0.9578
2002-07-30,0.984
2002-07-31,0.9731
2002-08-01,0.9438
2002-08-02,0.9215
2002-08-05,0.8921
2002-08-06,0.94
2002-08-07,0.9585
2002-08-08,0.9757
2002-08-09,0.9565
2002-08-12,0.9559
2002-08-13,0.9304
2002-08-14,0.9674
2002-08-15,0.9954
2002-08-16,1.0082
2002-08-19,1.019
2002-08-20,1.0146
2002-08-21,1.028
2002-08-22,1.0184
2002-08-23,1.0031
2002-08-26,0.9903
2002-08-27,0.947
2002-08-28,0.9374
2002-08-29,0.9374
2002-08-30,0.9406
2002-09-03,0.896
2002-09-04,0.9234
2002-09-05,0.9042
2002-09-06,0.917
2002-09-09,0.9164
2002-09-10,0.9138
2002-09-11,0.9113
2002-09-12,0.9017
2002-09-13,0.9036
2002-09-16,0.9247
2002-09-17,0.9438
2002-09-18,0.9578
2002-09-19,0.9298
2002-09-20,0.9482
2002-09-23,0.947
2002-09-24,0.9336
2002-09-25,0.9521
2002-09-26,0.9374
2002-09-27,0.9387
2002-09-30,0.9247
2002-10-01,0.9253
2002-10-02,0.9036
2002-10-03,0.9119
2002-10-04,0.8947
2002-10-07,0.8781
2002-10-08,0.873
2002-10-09,0.8673
2002-10-10,0.9004
2002-10-11,0.9253
2002-10-14,0.9419
2002-10-15,0.9667
2002-10-16,0.9285
2002-10-17,0.8998
2002-10-18,0.9145
2002-10-21,0.9285
2002-10-22,0.9374
2002-10-23,0.9489
2002-10-24,0.9368
2002-10-25,0.9833
2002-10-28,0.9954
2002-10-29,0.9846
2002-10-30,1.019
2002-10-31,1.0248
2002-11-01,1.0433
2002-11-04,1.0771
2002-11-05,1.0777
2002-11-06,1.0981
2002-11-07,1.0203
2002-11-08,1.0101
2002-11-11,0.9667
2002-11-12,0.9974
2002-11-13,0.9942
2002-11-14,1.0394
2002-11-15,1.0171
2002-11-18,0.998
2002-11-19,0.9738
2002-11-20,0.9903
2002-11-21,1.0426
2002-11-22,1.0209
2002-11-25,1.0184
2002-11-26,0.9827
2002-11-27,1.0025
2002-11-29,0.9884
2002-12-02,0.968
2002-12-03,0.9667
2002-12-04,0.9546
2002-12-05,0.9329
2002-12-06,0.9533
2002-12-09,0.9406
2002-12-10,0.9744
2002-12-11,0.9878
2002-12-12,0.9687
2002-12-13,0.9431
2002-12-16,0.947
2002-12-17,0.9616
2002-12-18,0.9291
2002-12-19,0.9055
2002-12-20,0.9017
2002-12-23,0.924
2002-12-24,0.9157
2002-12-26,0.9183
2002-12-27,0.8966
2002-12-30,0.8972
2002-12-31,0.9138
2003-01-02,0.9438
2003-01-03,0.9502
2003-01-06,0.9502
2003-01-07,0.947
2003-01-08,0.9278
2003-01-09,0.9361
2003-01-10,0.9387
2003-01-13,0.9329
2003-01-14,0.9317
2003-01-15,0.9202
2003-01-16,0.9323
2003-01-17,0.8991
2003-01-21,0.894
2003-01-22,0.8851
2003-01-23,0.9036
