,AAPL,AXP,BA,CAT,CSCO,CVX,DD,DIS,F,GE,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,T,TRV,UNH,UTX,V,VZ,WMT,XOM
2018-09-06,53.6417395695,99.244529567,339.782590834,127.165002802,41.6047390038,95.898527924,132.942397721,108.078847455,,93.7760426901,215.340821067,187.083475239,114.944383728,41.9427040361,134.1932,100.227417186,40.0043286573,149.015504101,185.169733698,57.9939987162,103.992070824,77.3932679681,33.9455535085,73.9998547465,18.3775188433,130.2085,267.7746,131.2729,143.7763,52.5978,94.9035,77.894
2018-09-07,53.2089509939,99.8848168545,337.85766882,126.940440743,41.402347084,95.3742193881,132.790636993,108.774802305,,92.9514731701,214.780707214,187.392418761,114.206302433,41.2238383935,134.6344,100.420668998,39.960627184,149.161115928,185.021765029,58.2364066094,103.485212285,77.2970076846,34.2867965069,73.337303113,18.3432537367,128.529,266.4141,129.7883,142.4828,52.3168,94.2935,79.2203
2018-09-10,52.4948498441,101.024151587,330.680321412,127.596161956,41.4199463814,95.2743510955,132.904457539,108.490539056,,93.7760426901,212.944268351,191.445030833,114.363341006,41.0907151264,134.5266,99.8848344278,40.2577972024,150.225902418,185.335110446,58.1444587878,104.604126418,79.0296927883,34.1730488407,73.7581129343,18.4974467164,126.0688,257.9236,131.4007,143.3584,52.4331,95.3463,79.1041
2018-09-11,53.8220681427,101.984582518,333.959459918,127.578196991,41.3847477866,95.723758412,132.942397721,107.431903511,,92.4267471119,211.383295317,194.316388265,115.022903014,39.8748559531,135.8011,100.517294904,40.2228360238,149.816369153,184.334145918,57.7432319302,106.382912989,79.5398722911,34.3761696731,73.4268371175,18.6573505472,126.3158,259.2245,131.3614,144.7613,53.0144,95.0905,80.2175
2018-09-12,53.1536502314,101.579694969,341.852607472,129.599255522,41.2615527049,96.3645799559,131.348910077,107.294672977,,94.5256513447,209.491763289,192.617198899,115.085718444,39.8748559531,136.6345,99.3314315109,40.4151225063,149.925578023,179.921197954,58.3952255738,106.832391316,79.8960353402,34.4574180061,74.4117111674,19.0856643798,125.3674,260.8431,131.6367,145.8359,53.2566,94.4312,80.4788
2018-09-13,54.4375896725,102.314142151,343.835567335,130.7310483,41.5695404091,96.7890201992,130.741867165,108.480736875,,95.2752599993,209.657042786,190.318295638,116.954477466,40.4428485596,137.1542,99.7179351354,40.397641917,147.796005044,181.957943168,59.206038182,107.979995555,80.3484586728,34.8149106711,74.7161267828,19.2341465085,127.2841,263.6435,133.2392,146.8906,53.2275,93.5949,79.6947
2018-09-14,53.8196637617,103.161581208,348.033638461,130.156169429,41.7103347881,97.6878348322,130.096884071,107.098629357,,95.9499077885,210.492622469,189.97300582,116.467657889,40.4162239061,136.762,99.7003667888,40.5386766695,146.376289725,180.939570561,58.8967591459,108.419910514,80.3677107296,34.9042838373,74.85938119,19.1884596996,128.4499,263.4648,135.4809,147.0996,52.8497,93.0733,80.2755
2018-09-17,52.3866527002,102.822605586,344.319216083,131.341857101,41.4551449761,97.7960254825,130.552166255,107.196651167,,96.101248337,209.253026236,189.364205352,116.161432671,40.3097252924,137.2228,99.9990286806,40.8295608465,143.919090134,182.375737058,59.2670731502,107.243616168,80.1463120774,34.9449080038,75.432398819,19.1998814018,128.3314,262.0348,135.4415,145.4479,52.995,93.2997,80.7499
2018-09-18,52.4732104153,103.236909125,351.690022989,133.901864574,41.7631326802,98.3120116607,129.053529067,107.363288244,,95.7985672399,210.171245668,191.74488778,116.648252248,40.9132174368,137.7914,100.403100652,40.4857886373,143.582362782,184.116544933,59.2670731502,108.266896615,82.0715177483,35.3511496686,75.2085638077,19.2569899129,129.7936,261.4588,137.2309,146.8906,52.6946,93.8999,80.9629
2018-09-19,52.504467368,103.670044643,353.27639088,137.216400566,41.6047390038,99.460497025,130.381435436,107.618144949,,97.3119727255,216.314133664,192.344601674,117.040848681,40.9575918592,137.713,103.319446182,40.5122326534,144.865567013,185.500487194,58.8967591459,106.822827947,81.2725573949,35.1480288362,75.2085638077,19.0571101243,130.91,263.4846,138.1354,146.6817,51.8324,93.7129,81.931
2018-09-20,52.90359461,104.621059584,355.443137267,140.126724851,42.0007231949,99.3855958056,132.847547266,109.411944068,,94.2851617543,217.98529303,191.781234077,118.681901772,41.8894547293,139.2033,104.206647684,41.1116303515,146.330786029,187.37185566,59.5700573356,108.611177887,82.1774040602,35.5461456677,76.4262262693,19.097086082,132.5402,264.5373,139.4627,148.4925,52.2684,94.2147,82.1149
2018-09-21,52.3337563187,104.423323804,360.057146315,140.468059181,42.7310940361,100.808718974,132.202564172,108.216077989,,92.0907238001,216.093761001,192.989748439,118.838940346,41.4102109675,140.0857,103.521482168,41.0587423193,150.43521942,188.294483834,59.8393766115,109.271050325,82.3506725705,35.7980154998,76.8380826902,19.2912550195,132.8268,264.8153,139.6888,149.2985,52.7237,94.3623,82.4538
2018-09-24,53.0863275641,103.434644905,355.955804939,138.330228379,42.6254982518,102.048750274,129.376020614,110.53919488,,88.836902006,213.853305588,188.991655812,117.802485762,41.6320830794,137.7228,102.528870587,40.6091940457,148.624172314,185.83994473,59.5700573356,109.66314844,81.1185409412,35.692392667,75.4503056199,19.3654960838,131.2361,265.5005,137.9781,148.3632,51.8711,93.3981,83.8382
2018-09-25,53.4229409007,103.453476884,355.220658844,138.41107072,42.6518971979,102.672927102,128.901768339,111.382182444,,85.2803991148,213.486017816,188.510067381,116.923069751,40.7445946318,135.9286,102.238992868,40.2654218365,151.445401474,183.341885429,59.4606463798,109.452754329,81.6190944156,35.5786450009,74.4206645678,19.2798333173,129.7146,261.6773,137.3587,148.8308,51.3964,93.5752,83.7414
2018-09-26,52.997365468,101.702102832,353.092604356,137.584682342,42.5990993057,101.491152307,126.890938693,112.930927039,,86.1884424062,210.162063474,188.564586826,119.043090491,40.5582220578,135.458,101.035561128,40.415271261,150.853853425,183.716159122,59.1913271039,109.003276002,80.569857325,35.4892718346,74.5460121742,19.0456884221,127.946,261.0815,137.2112,148.5224,51.4836,93.0733,83.0443
2018-09-27,54.08655005,101.551447,355.375426443,136.955908577,42.5287021162,101.923914908,123.931604497,113.74450806,,87.2478262461,209.115293322,187.946699784,118.956719275,40.7179699784,135.5168,100.596352464,40.5563060135,151.554610345,182.880571342,59.5195599714,109.414500855,81.3784437068,35.6680181671,74.187876156,19.0856643798,127.5706,262.8094,137.3292,149.2686,51.9196,92.6207,83.0346
2018-09-28,54.2764961471,100.270872425,359.737938142,136.973873542,42.8102908743,101.765790111,121.996655215,114.626704348,,85.4317396634,205.901525312,188.228383583,118.729013344,41.9693286895,135.4678,99.120611352,40.7149701101,152.246266526,183.402813704,59.7047169736,109.37624738,81.5517122171,35.8061403331,74.5191519728,19.1770379974,128.1535,264.1897,137.457,149.3383,51.7258,92.4043,82.3086
2018-10-01,54.6419620555,101.598526948,369.788159108,136.785241412,43.0038831455,103.521807589,122.964129856,113.94055168,,91.4853616059,206.902384492,188.63727942,120.134508575,41.2238383935,136.9581,99.7003667888,40.7502287982,151.682020694,184.691011532,60.2012743885,110.562105094,81.3014354799,35.968636999,74.9131015927,19.1256403375,127.4224,267.2284,138.5483,150.0348,52.1618,92.8864,83.0734
2018-10-02,55.1276470126,102.059910434,373.734732885,139.066791932,43.1270782271,103.813090109,122.964129856,115.332461378,,93.2257779144,207.581866871,186.047605786,120.723403225,42.6881943321,137.7326,100.113222933,40.9970396151,150.326010549,187.754833393,60.3864313907,110.122190136,79.6746366881,35.9280128326,75.530886224,19.3712069349,127.9559,268.7478,139.0694,148.9204,52.7237,93.6244,83.7026
2018-10-03,55.7984693048,102.116406371,379.470807027,142.120835935,43.2414736601,104.287464498,122.148415943,114.597297805,,94.4365023029,209.152022099,185.129861796,120.307251006,43.2739367076,136.311,101.053129475,40.4329006051,149.85277211,187.79835359,60.0666147505,110.141316873,79.4147339225,36.407377997,74.3400839637,19.3712069349,127.9856,269.0159,138.6467,148.6219,52.5978,92.5617,83.4025
2018-10-04,54.8174818667,101.815094707,377.236349815,140.800411028,42.8630887664,103.987859621,121.427552485,113.832727689,,95.7985672399,208.87655627,180.686527036,118.807532631,42.7148189856,136.6247,101.957899323,40.415271261,150.890256381,186.127178029,59.94037134,107.865235131,77.1814953443,36.3180048308,73.3462565134,19.4854239569,129.2206,266.4538,138.0273,146.025,53.305,92.6994,82.8507
2018-10-05,53.9278609056,101.333140945,373.831462635,137.710437096,42.641596989,104.304109214,119.872005023,112.509433257,,99.7334215025,207.251307876,178.44214322,117.017292895,41.7385816932,136.3796,101.382965389,40.4417152771,151.591013302,185.56141547,59.7804630199,107.2340528,77.1237391742,36.48862633,73.5521847238,19.4111828926,128.5685,267.3277,136.7196,144.632,53.2275,91.8139,82.6184
2018-10-08,53.8028330949,101.106339175,373.154354389,137.746367025,42.1011570521,103.896313686,119.81509475,113.724903698,,102.987243297,206.920748881,180.286717773,116.514769461,41.7385816932,136.6639,102.00212501,40.970595599,152.683102009,186.588492116,60.1423607969,106.009941611,77.2296254861,36.7892451619,73.7760197352,19.4797131058,130.0801,267.139,137.2407,141.1794,53.305,93.1717,83.3832
2018-10-09,54.5481911974,100.79448674,372.835146215,134.252181386,42.0745780388,105.544140513,115.414033638,114.577693443,,102.533221651,204.680293468,177.869689048,115.611797664,41.3125872383,136.4776,101.294514015,40.8912635507,154.55785429,183.150396563,60.8829888056,107.358376592,77.4125200248,36.9436169945,73.5969517261,19.4168937437,130.011,268.2314,133.5932,141.5973,53.8597,95.5234,83.751
2018-10-10,52.0211867919,97.8744139481,355.452810242,129.09623651,40.4266792148,102.032105558,112.530579806,110.627414509,,100.490124245,197.316173627,176.006941347,112.039170122,39.7594824549,135.0364,98.5967470943,40.2654218365,153.229146363,175.952155998,59.2923218324,101.524721709,72.1374564867,36.1636329981,72.9164932916,19.0401480442,126.632,261.2503,128.9133,134.8413,53.2132,94.2246,81.8245
2018-10-11,51.5619500255,95.9938492695,346.398905695,126.626053861,39.0888688792,98.561682392,111.885596712,108.951241562,,96.2525888856,195.553192319,172.408657982,109.157512302,39.2536140397,131.2225,95.6424711878,39.3486959453,148.31474718,171.234566656,57.5417465391,101.285637492,71.7235372674,34.7824113379,70.6154693752,18.4025783989,122.8183,255.3317,127.1927,133.0602,52.2338,92.4141,78.9976
2018-10-12,53.4037058529,97.3357597437,348.333500684,127.61412692,40.4975565836,98.012406783,113.1755629,110.382359985,,93.2257779144,196.379589807,174.889292726,110.594415247,39.8304815307,131.2519,94.5987449693,39.3839546334,149.088310015,172.540172562,58.7536832806,104.785830422,73.071181237,35.5705201676,70.7855839838,18.6923827831,122.1662,257.8044,127.4484,139.3585,52.6256,93.2898,78.7847
2018-10-15,52.2616248894,96.9766569407,347.143724766,127.371599897,39.5761507895,97.3216510928,111.809716348,111.195941006,,91.9393832516,197.61918604,173.708038086,110.81426925,39.519860574,131.3303,94.0591915852,39.5866920901,148.951798926,173.158159358,58.4591153226,102.901846796,72.1855866285,35.0342811701,71.7435978323,18.7561397476,121.9094,258.44,128.1366,136.5427,52.4982,92.3157,78.2425
2018-10-16,53.4133233768,98.5359191114,356.207302288,129.087254028,40.5950129656,97.7960254825,114.31376836,113.891540775,,91.5610318802,203.569247956,175.897902457,113.947188787,40.7712192852,133.8893,96.0758829226,40.0979430679,149.315828495,176.108828707,59.94037134,106.153392141,74.5824676887,35.692392667,72.5314970722,18.7735280107,123.253,270.6743,130.2799,141.0301,52.5962,94.2738,78.6104
2018-10-17,53.1825028032,98.6020696277,353.547234178,126.958405708,40.7013290188,97.6129336128,113.004832081,114.812945787,,92.2420643487,209.611131815,168.256093594,105.255103755,40.7268448628,136.7326,97.1461445534,40.4240859331,151.773028086,176.631071069,60.4453449823,105.87605445,73.6198648532,36.2123819979,73.2925361107,18.877857589,124.9228,265.4409,127.8809,141.7366,52.8508,95.0118,78.9008
2018-10-18,51.9394378387,97.1845585635,347.598354588,121.982110479,40.2760648062,97.7627360516,111.126793072,113.881738594,,93.67979956,206.553461108,163.95814402,102.506928722,39.910355491,136.7718,95.607090638,40.2037191323,151.809431043,174.411541028,60.7735778497,103.762549976,72.7727743581,35.7492665001,72.4842231178,18.8372849752,123.6384,264.9543,126.77,138.5924,53.5267,94.628,79.2397
2018-10-19,52.7304791797,100.860637257,344.609405331,118.730451864,40.169748753,98.3203340184,109.059053154,116.547931819,,95.0418644971,208.399082165,163.422036145,101.368399066,39.0494916968,136.3306,95.447878164,40.8383755185,152.428281311,173.950226941,60.891405033,103.915563874,71.4347564168,36.1555081648,78.8618230082,19.0517402196,124.5572,263.4548,126.5143,139.3784,53.7715,95.5923,79.3558
2018-10-22,53.0526662305,98.7627208817,344.338562032,116.370670571,40.5418549391,97.5463547511,106.365300232,115.930394418,,93.67979956,203.477426013,162.422512988,102.090776503,39.9458550289,135.9678,94.0768818601,40.5210473254,151.645617737,175.264536887,61.0765620351,104.843210634,72.0989523733,36.049885332,78.2294830758,18.9358184659,122.5812,260.3665,124.2727,139.9356,53.8499,95.5825,78.562
2018-10-23,53.5527774734,98.6398699228,338.602487891,107.573478242,40.2406261218,94.3755364625,103.728457583,115.518702817,,96.0255780628,200.686038941,162.222608356,103.025156014,39.4932359206,136.2129,93.0950716038,40.8648195346,161.219595404,167.596278197,60.6809993487,103.380015229,70.6069179784,35.830514833,78.7353550217,19.1386815348,122.3144,263.0179,127.8318,138.4232,56.034,96.2319,77.2938
2018-10-24,51.7158304079,96.2395511873,343.052056365,101.570049973,39.0445705237,91.7207043522,99.934439383,109.402141887,,92.0907238001,192.073140674,160.805102788,99.8843845481,37.6472599495,134.7815,91.3614246646,41.1909623997,161.401610189,160.624342656,59.3680678787,97.852388143,69.4229164908,34.5142918392,80.8130433713,17.5969222107,120.1013,254.5373,120.0156,133.5876,56.2397,95.9957,75.1446
2018-10-25,52.8482938475,97.9027641694,351.873809513,104.544640185,40.2849244773,92.8608673588,100.389721567,111.901698036,,89.2909236517,196.508140528,162.713283361,99.2876379695,39.3246131155,135.7619,92.7501112434,40.9970396151,159.545059386,161.016024428,58.8799266912,103.571282603,70.3662672695,35.2699013356,80.3975057014,17.3766708787,119.7852,262.4022,122.3064,139.8162,55.2701,97.5898,75.8126
2018-10-26,52.006760506,95.6819968354,347.520970789,104.020244342,39.2040446034,92.8192555703,98.644473195,110.950886481,,85.5074099377,194.993078466,156.49806664,97.9842178111,40.5493471733,134.2913,91.4764114514,40.4769739653,157.752213759,160.98120827,59.2502406955,102.289791202,69.374786349,34.6117898387,79.3676949542,16.8608190747,119.8346,256.3844,121.1561,137.0501,54.369,97.3536,75.0574
2018-10-29,51.0305818298,95.6252963929,324.615366123,103.052824425,38.8407980885,90.6554425649,98.777263832,110.803853767,,84.4480260977,196.948885855,157.379464333,93.9404745486,40.2919755235,134.8599,92.741266106,40.9529662549,157.652105627,161.712347578,60.1339445695,99.3155835482,69.4902986893,35.1236543363,79.7109652033,17.1796038974,120.8522,254.7359,119.0521,133.6572,55.319,98.1998,74.5927
2018-10-30,51.2854462133,96.4663529576,338.467066242,106.199199482,39.4964137496,92.2533352458,99.839588928,112.489828895,,77.0323392182,201.347156932,160.141782875,90.6112567947,42.3864482599,137.9973,94.3776165332,41.9842828825,162.43909446,165.211371407,61.3290488563,99.2008231243,71.7235372674,34.8474100043,80.5691408259,17.6606791752,124.3596,256.4837,120.5563,132.0951,56.9841,100.7778,76.2676
2018-10-31,52.6222820358,97.0806077521,343.255188839,109.689144229,40.532995268,92.9191238628,102.286730667,112.558444162,,76.4269770239,206.939113269,159.814666206,90.6348125807,41.605458426,137.2522,96.4296884204,42.2046496833,160.992076923,165.603053179,61.9518496818,102.146340672,72.2337167702,34.9855321703,80.108436018,17.7823970166,123.6285,259.5323,122.1196,137.1596,55.9165,98.6721,77.1389
2018-11-01,53.4301540437,98.3185674149,351.196701267,112.74510621,40.444398557,92.5196506926,110.538720251,113.803321146,,72.4921227613,208.40826436,163.976317168,91.7340825938,42.7946929459,138.066,96.3943078706,42.0812442749,159.153727599,167.309044897,61.5394545406,101.295200861,73.9182717322,35.4811470013,80.9304779302,17.6722713506,123.6976,259.1152,125.4329,140.1247,54.8979,98.9673,78.0973
2018-11-02,49.8860964854,98.0067149808,346.050678597,113.730608742,40.2937841484,95.4824100383,109.514335337,112.901520496,,70.2976848072,210.905821213,163.494728738,90.8232588686,41.809580769,137.9287,95.8635996239,42.3104257477,160.855565835,167.82258322,60.824075214,101.524721709,73.7161251368,34.8799093375,81.1292133376,17.6896596137,123.4012,259.1947,125.2854,139.0799,55.466,99.7151,79.3365
2018-11-05,48.4699160906,99.424226045,350.142346998,114.291169815,40.8785224407,98.9861226354,109.324634428,113.166179382,,70.2220145329,210.015148365,165.548294496,94.2702555526,42.5728208339,139.419,96.4916043825,42.9186381178,164.168234913,168.205560953,61.5394545406,102.815776478,74.6305978304,35.3592745019,82.3848597749,17.7534165782,125.0117,259.1947,125.1084,139.0998,56.034,101.2599,79.0364
2018-11-06,48.9940711434,99.2068743485,354.485512748,116.931231645,41.1974706002,98.9528332045,110.064467976,114.401254185,,71.2813983728,209.53767426,165.384736162,96.6729457241,42.2000756859,139.7817,96.9427063921,43.2888543431,166.279606414,169.989889025,61.6993628606,103.01660722,73.7064991084,34.9449080038,82.6648960307,17.9446874718,127.0568,261.7071,125.7868,140.0849,56.034,101.6732,79.3752
2018-11-07,50.4799785864,101.408741535,359.854013842,122.14806615,42.4378245538,100.592337674,113.498054447,114.734528339,,69.6166523386,212.365790109,170.12792787,98.0234774545,43.5129669295,141.9191,98.6055922317,43.5180358159,167.681120255,175.203608612,63.1890351054,107.071475533,75.054143078,36.0742598319,82.4661606234,18.0258326994,128.7167,272.7199,128.3529,144.0549,56.465,102.6473,80.382
2018-11-08,50.3044587752,102.533300313,360.298970689,118.793741018,42.916246793,99.3356616593,112.758220898,113.705299336,,68.8599495958,212.705531299,170.827594079,98.1098486698,43.7541102191,142.4583,99.4016546017,43.4827771277,168.80051118,177.623331558,63.5256842002,106.870644791,74.8712485393,35.9036383327,82.5293946166,17.9910561733,129.4182,274.7259,129.1296,144.5026,57.0722,103.1984,79.1041
2018-11-09,49.3345133376,102.32539869,358.909355758,114.743235197,41.7379105371,99.460497025,111.316493982,115.665735532,,64.9250953332,204.441556416,169.001192675,98.2370781704,42.9681617196,142.4976,98.4375346203,43.7912906488,169.219145184,175.038231864,63.0038781032,104.785830422,73.504352513,36.2557150598,83.4779045154,17.7881931043,129.4577,274.6266,128.5102,143.2091,57.2583,103.8675,79.0848
2018-11-12,46.8493297538,100.633835486,346.947006244,113.016345439,40.4178195437,97.6961571899,109.457425065,114.391452004,,60.4605491506,189.199113853,163.04040003,96.1377914101,41.664201709,142.7721,96.3677724582,43.9587694174,167.790329126,171.504391877,62.8608022379,102.203720884,72.2914729403,36.1165219351,83.739873916,17.8403578935,125.5156,270.4856,126.1407,139.0202,57.513,102.2046,78.0677
2018-11-13,46.3812466322,101.928495592,339.639380871,113.884310972,39.9748359889,95.9983962165,109.021112972,114.538484719,,65.1521061561,188.280894422,162.649677342,96.0900803473,42.3251129472,141.8505,96.9338612547,43.9499547454,167.462702514,172.662029114,62.7934724189,102.270664465,72.3877332239,35.6334399142,84.4354478417,17.5795339476,125.2883,267.3476,126.9469,139.0202,57.4542,101.2895,76.2781
2018-11-14,45.0710964516,101.843444928,334.98465673,113.106758515,39.2749219722,96.3063234519,109.988587612,114.803143606,,62.9576682019,185.930252677,163.467469015,95.5811623448,42.0571759587,141.4289,94.9348601922,43.8618080251,167.317090686,172.392203893,62.3558285956,100.826595797,72.3877332239,35.1339822316,84.4535146969,17.683863526,121.5636,263.1172,126.7208,138.7914,57.7285,99.9021,75.6816
2018-11-15,46.1833970653,103.572808426,331.923616847,117.012603413,41.4366817198,98.2620775144,111.411344437,114.793341425,,61.8226140877,187.078026967,161.15947918,96.5671909747,42.9681617196,141.674,97.358427852,43.844178681,167.053169248,178.354470866,62.9870456485,103.045414853,71.5502687571,35.3796171575,84.7606512355,17.4578161063,124.083,263.0973,128.2693,141.3784,57.8656,97.944,76.4639
2018-11-16,46.6949105797,103.440507394,326.462332991,117.500834026,41.0645755338,100.034911918,112.283968623,113.891540775,,60.6875599735,185.590511488,160.850535659,96.670564944,43.6112104919,143.1349,97.2876667525,44.2232095783,170.720767157,181.914422971,64.0138253878,104.01554786,71.9449359196,35.6252520834,84.7516178079,17.5563495969,127.2248,269.2244,128.6648,139.7238,58.9724,96.1236,77.2169
2018-11-19,44.8442932896,102.297048468,311.876235005,113.902393587,40.532995268,100.337386035,109.647125974,113.136772839,,59.3254950364,182.009455705,157.733840725,95.6686326265,42.8699181571,144.8408,98.0306582978,44.5229084274,169.929002844,178.937641504,64.2578959816,100.490411091,69.807957625,36.1738367511,84.2728461448,17.591126123,128.9538,264.1996,126.4105,134.3214,59.3739,95.2282,77.4712
2018-11-20,42.7017272484,100.255832536,308.727736839,110.548068454,39.4166767098,97.5479025175,106.934402962,109.656998592,,57.8877598251,175.692106016,153.608536059,93.1956092081,42.3251129472,143.5859,95.925515586,43.5268504879,167.189680337,174.52469354,62.9365482842,97.6952753976,68.4603136554,35.6416277451,83.1978682595,17.0520899683,126.8296,259.6813,124.5813,132.9359,58.2378,92.6502,75.2709
2018-11-21,42.6534712565,100.64328556,308.358468536,111.994677676,39.7710635536,98.7830051592,108.072608422,110.794051586,,59.0984842136,176.8490625,153.835700413,94.2850118072,42.003588561,139.2131,95.209059453,42.9538968059,166.288707153,174.124307729,62.9449645116,99.0400142193,69.6635671996,35.289551018,82.5745617547,17.2549530373,126.2269,258.7379,124.2946,133.9825,57.944,92.6601,75.8478
2018-11-23,41.570124238,99.9250799543,303.49967507,110.593274993,39.4609750653,95.4473878207,107.048223508,109.862844393,,57.2823976308,173.63529449,153.426804576,93.1876573643,41.5659581465,139.4484,94.333390846,43.2095222948,165.569748754,172.467984101,62.8439697831,99.0015931101,68.8164767045,35.3223023414,82.6919963136,17.0173134422,125.0808,259.8004,127.5871,132.4376,57.4346,93.5752,73.8235
2018-11-26,42.1323065438,103.648409016,307.42558019,112.835519286,40.3735211882,96.6068719333,109.381544701,110.323546899,,57.3580679051,178.446764311,154.308202269,95.0722443423,42.3787003449,139.4876,96.641971719,43.0773022143,167.353493643,175.149650927,63.4920192908,102.267387391,69.9908521637,35.4860589587,83.0533334178,17.3592826156,128.776,264.3089,126.539,135.4976,57.9537,93.6244,75.2806
2018-11-27,42.0406201592,104.054762188,309.048417208,112.654693133,40.8608030985,96.8001192854,108.470980333,111.646841331,,56.2986840652,177.813192903,157.397637481,95.4459810004,42.9324367878,141.313,97.0488480415,43.5180358159,168.026948346,175.877031145,64.2494797542,102.91094097,69.3940384057,36.0837706117,83.7579407712,17.6432909122,128.0547,269.2642,121.2987,135.4677,59.4033,93.5161,75.3491
2018-11-28,43.6571958884,106.681882694,324.081524192,118.233179944,41.8973846169,99.26192251,108.546860697,113.803321146,,58.5687922936,182.128824231,162.159002337,97.8076786058,43.6380041908,144.4901,98.1279548097,43.8177346649,170.957386377,179.075751378,64.9985239903,106.733841335,71.8679276928,36.7633605733,84.0199101718,17.8171735427,129.1316,278.996,121.3481,140.9199,58.8255,95.8973,76.7182
2018-11-29,43.3218167446,105.18877104,332.885657953,117.744949332,41.9416829724,99.8584686839,108.584800879,114.303232376,,60.0821977792,179.649631766,160.541342223,96.5989983499,42.6019811687,143.908,97.3495827146,43.5180358159,172.240590608,179.268550954,65.5708274515,105.840550546,71.5598947854,37.2628182559,83.8482750472,17.7186400521,129.0625,280.5849,119.8353,138.6473,58.228,95.7301,77.3147
2018-11-30,43.0877751838,106.095978121,336.967044464,122.663420685,42.4112455405,99.934087213,109.741976429,113.205388106,,56.7527057108,175.814155922,164.800266592,98.817562767,44.0399096735,144.944,98.3490832458,44.7796856905,172.613720916,182.213126292,66.7743479656,106.512919957,72.5224976209,37.852342078,85.3749243128,18.1069779269,128.8056,280.2969,120.4681,141.2488,59.0605,96.0843,77.745
2018-12-03,44.5933621316,106.181028784,349.794259215,125.62896959,43.1820369259,101.387643383,112.22705835,113.450442631,,59.0984842136,176.680825945,166.098050413,99.6445545211,44.7722707754,144.2632,99.2778226775,44.1488607532,169.738504303,182.949270127,66.6733532372,107.665553233,75.2449875475,37.6558341373,84.2999464276,18.3793940481,128.5487,285.2481,122.2083,144.5281,56.9645,97.1666,79.427
2018-12-04,42.6317560602,101.720593969,332.827352431,116.922190337,41.9505426435,98.5057372192,107.162044054,110.63721669,,55.0879596767,169.931863643,160.212326606,96.6944204753,42.6466373334,144.0856,94.8464088178,44.0511273122,169.436331857,177.200337323,65.8233142727,104.236469237,73.1693303339,36.959868514,84.290913,17.811377455,125.1698,277.4975,119.5091,138.1888,56.8959,94.2738,77.6766
2018-12-06,42.1564345398,102.297048468,322.526710283,116.063266112,42.8719484375,97.3882634005,106.080748867,112.068335113,,55.6176515966,169.729025978,160.815521903,98.5312963906,43.2003737763,143.9672,93.0420007791,43.8734301467,169.81175823,177.620990943,65.9579739106,104.880022816,72.927974844,36.8288632202,84.5077152625,17.6954557013,123.9051,275.8039,120.0825,140.5909,56.8862,93.7621,76.6595
2018-12-07,40.6532603915,100.813386888,314.091844826,111.705355832,41.1443125736,97.0353769315,101.96423912,110.627414509,,53.0448622711,165.653832894,157.918356613,94.897303779,41.298021158,143.4935,91.3614246646,43.6157692569,167.531729769,173.72994496,64.5692963943,100.682516637,70.8040465324,35.9609531487,83.5140382258,17.4694082816,122.8381,268.1629,118.105,136.6638,56.4944,92.1989,75.9261
2018-12-10,40.9210811467,99.9723303232,317.133449536,111.560694909,41.5164187597,96.5732636982,102.059089575,110.508863967,,52.4395000768,164.87936181,156.913031118,96.3206838172,42.1643507541,143.3258,89.6543131378,43.7490421309,169.079218965,173.800053897,65.1584323103,103.343178449,70.0027463057,36.3539690301,84.037977027,17.3360982649,122.2814,265.5229,118.0655,137.4312,57.0722,92.941,74.8504
2018-12-11,40.6870395859,99.6037774465,312.935451981,111.425075295,41.7201911949,97.0185728139,101.034704661,110.617535297,,51.153105414,163.007723358,157.388275898,96.1298395663,42.3161817143,144.5493,88.7786445308,44.0155878791,168.10860444,173.046382828,64.8975292618,104.303706179,71.0260935831,36.0346436265,84.8329186564,17.2143804235,120.2632,266.2103,117.5909,136.3647,57.6403,92.8519,74.9873
2018-12-12,40.8004411669,101.569392789,317.463847491,113.350873821,42.0125603411,97.1446036957,103.10244458,110.854636382,,50.7747540426,162.915524419,159.216140434,96.3445393486,42.718087197,145.1413,89.3535784647,43.7312724144,168.007880291,175.105832842,65.6549897252,104.774364766,71.750160053,36.1574610894,84.9413197877,17.481000457,121.2971,269.6174,118.3127,137.3515,56.0732,92.1198,74.3418
2018-12-13,41.2468090921,100.832287035,316.278301886,113.830063126,42.0568586966,97.4134695769,102.021149393,112.020383383,,54.4825974824,162.196372698,158.905403463,96.0026100657,43.1289239127,145.8715,89.4420298392,43.9533938712,170.709118829,177.138992004,66.4966124624,105.129760026,70.4082235289,36.4931621548,87.163542979,17.3360982649,120.7901,271.1217,117.9073,137.0924,55.9165,91.9714,75.2806
2018-12-14,39.9270077131,99.8872796593,309.748083467,114.61665689,40.5950129656,95.6406351728,100.124140293,110.84475717,,53.7258947396,159.292106134,157.461390479,95.3426070312,42.7448808958,131.2291,88.7078834313,43.8378907137,167.833902216,171.854530906,64.8301994428,101.84475519,70.0220547449,35.8626991784,87.2990443931,17.5157769831,119.8457,264.0186,117.4624,134.6503,55.9067,90.8732,73.9115
